PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1629130,Duncan,Robinson,Duncan Robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,5,55,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629010,Jerome,Robinson,Jerome Robinson,1997-02-22T00:00:00,Boston College,USA,Boston College/USA,6-5,190,3,18,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,jerome_robinson,2018.0,2023.0,Y,Y,Y,2018,1,13,N
1629011,Mitchell,Robinson,Mitchell Robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240,5,23,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018.0,2023.0,N,Y,Y,2018,2,36,N
1631115,Orlando,Robinson,Orlando Robinson,2000-07-10T00:00:00,Fresno State,USA,Fresno State/USA,6-10,235,1,25,Center,Active,Y,1610612748,Heat,MIA,heat,Miami,orlando_robinson,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,2000-11-03T00:00:00,Villanova,USA,Villanova/USA,6-8,240,2,50,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jeremiah_robinson-earl,2021.0,2023.0,Y,Y,Y,2021,2,32,N
1631223,David,Roddy,David Roddy,2001-03-27T00:00:00,Colorado State,USA,Colorado State/USA,6-4,255,1,21,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,david_roddy,2022.0,2023.0,Y,Y,Y,2022,1,23,N
1631157,Ryan,Rollins,Ryan Rollins,2002-07-03T00:00:00,Toledo,USA,Toledo/USA,6-3,180,1,,Guard,Inactive,Y,0,,,,,ryan_rollins,2022.0,2023.0,Y,Y,Y,2022,2,44,N
201565,Derrick,Rose,Derrick Rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-3,200,14,23,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,derrick_rose,2008.0,2023.0,N,Y,Y,2008,1,1,N
1626179,Terry,Rozier,Terry Rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190,8,2,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,terry_rozier,2015.0,2023.0,Y,Y,Y,2015,1,16,N
201937,Ricky,Rubio,Ricky Rubio,1990-10-21T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,6-2,190,13,13,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,ricky_rubio,2011.0,2022.0,N,Y,Y,2009,1,5,N
1641712,Rayan,Rupert,Rayan Rupert,2004-05-31T00:00:00,New Zealand Breakers,France,New Zealand Breakers/France,6-6,185,0,72,Guard-Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,rayan_rupert,2023.0,2023.0,Y,Y,Y,2023,2,43,N
1626156,D'Angelo,Russell,D'Angelo Russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,6-3,193,8,1,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,d'angelo_russell,2015.0,2023.0,N,Y,Y,2015,1,2,N
1630346,Matt,Ryan,Matt Ryan,1997-04-17T00:00:00,Tennessee-Chattanooga,USA,Tennessee-Chattanooga/USA,6-6,215,2,37,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,matt_ryan,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1627734,Domantas,Sabonis,Domantas Sabonis,1996-05-03T00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,6-10,240,7,10,Forward-Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,domantas_sabonis,2016.0,2023.0,N,Y,Y,2016,1,11,N
1629677,Luka,Samanic,Luka Samanic,2000-01-09T00:00:00,Union Olimpija,Croatia,Union Olimpija/Croatia,6-10,227,3,19,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,luka_samanic,2019.0,2023.0,Y,Y,Y,2019,1,19,N
1631257,Jermaine,Samuels Jr.,Jermaine Samuels Jr.,1998-11-13T00:00:00,Villanova,USA,Villanova/USA,6-6,230,0,00,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jermaine_samuels_jr,2023.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641766,Adama,Sanogo,Adama Sanogo,2002-02-12T00:00:00,Connecticut,Mali,Connecticut/Mali,6-9,245,0,21,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,adama_sanogo,2023.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630611,Gui,Santos,Gui Santos,2002-06-22T00:00:00,Minas,Brazil,Minas/Brazil,6-6,185,0,15,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gui_santos,2023.0,2023.0,Y,Y,Y,2022,2,55,N
203967,Dario,Saric,Dario Saric,1994-04-08T00:00:00,Anadolu Efes,Croatia,Anadolu Efes/Croatia,6-10,225,6,20,Forward-Center,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,dario_saric,2016.0,2023.0,N,Y,Y,2014,1,12,N
1630846,Olivier,Sarr,Olivier Sarr,1999-02-20T00:00:00,Kentucky,France,Kentucky/France,6-10,240,2,30,Center,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,olivier_sarr,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631204,Marcus,Sasser,Marcus Sasser,2000-09-21T00:00:00,Houston,USA,Houston/USA,6-2,195,0,25,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,marcus_sasser,2023.0,2023.0,N,Y,Y,2023,1,25,N
1629678,Admiral,Schofield,Admiral Schofield,1997-03-30T00:00:00,Tennessee,United Kingdom,Tennessee/United Kingdom,6-5,241,3,25,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,admiral_schofield,2019.0,2023.0,Y,Y,Y,2019,2,42,N
203471,Dennis,Schroder,Dennis Schroder,1993-09-15T00:00:00,Braunschweig,Germany,Braunschweig/Germany,6-1,175,10,17,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,dennis_schroder,2013.0,2023.0,Y,Y,Y,2013,1,17,N
1631220,Dereon,Seabron,Dereon Seabron,2000-05-26T00:00:00,North Carolina State,USA,North Carolina State/USA,6-5,180,1,0,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,dereon_seabron,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630578,Alperen,Sengun,Alperen Sengun,2002-07-25T00:00:00,Besiktas,Turkey,Besiktas/Turkey,6-11,243,2,28,Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,alperen_sengun,2021.0,2023.0,N,Y,Y,2021,1,16,N
1641729,Brice,Sensabaugh,Brice Sensabaugh,2003-10-30T00:00:00,Ohio State,USA,Ohio State/USA,6-5,235,0,8,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,brice_sensabaugh,2023.0,2023.0,Y,Y,Y,2023,1,28,N
1629012,Collin,Sexton,Collin Sexton,1999-01-04T00:00:00,Alabama,USA,Alabama/USA,6-3,190,5,2,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,collin_sexton,2018.0,2023.0,N,Y,Y,2018,1,8,N
1629013,Landry,Shamet,Landry Shamet,1997-03-13T00:00:00,Wichita State,USA,Wichita State/USA,6-4,190,5,20,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,landry_shamet,2018.0,2023.0,N,Y,Y,2018,1,26,N
1630549,Day'Ron,Sharpe,Day'Ron Sharpe,2001-11-06T00:00:00,North Carolina,USA,North Carolina/USA,6-9,265,2,20,Center,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,dayron_sharpe,2021.0,2023.0,Y,Y,Y,2021,1,29,N
1631101,Shaedon,Sharpe,Shaedon Sharpe,2003-05-30T00:00:00,Kentucky,Canada,Kentucky/Canada,6-5,205,1,17,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,shaedon_sharpe,2022.0,2023.0,N,Y,Y,2022,1,7,N
1641767,Ben,Sheppard,Ben Sheppard,2001-07-16T00:00:00,Belmont,USA,Belmont/USA,6-6,190,0,26,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,ben_sheppard,2023.0,2023.0,Y,Y,Y,2023,1,26,N
1627783,Pascal,Siakam,Pascal Siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,6-8,245,7,43,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,pascal_siakam,2016.0,2023.0,Y,Y,Y,2016,1,27,N
1627732,Ben,Simmons,Ben Simmons,1996-07-20T00:00:00,Louisiana State,Australia,Louisiana State/Australia,6-10,240,5,10,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,ben_simmons,2016.0,2023.0,N,Y,Y,2016,1,1,N
1629014,Anfernee,Simons,Anfernee Simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,193,5,1,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,anfernee_simons,2018.0,2023.0,Y,Y,Y,2018,1,24,N
1630579,Jericho,Sims,Jericho Sims,1998-10-20T00:00:00,Texas,USA,Texas/USA,6-10,250,2,45,Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,jericho_sims,2021.0,2023.0,Y,Y,Y,2021,2,58,N
1641771,Jalen,Slawson,Jalen Slawson,1999-10-22T00:00:00,Furman,USA,Furman/USA,6-7,215,0,18,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,jalen_slawson,2023.0,2023.0,Y,Y,Y,2023,2,54,N
1630606,Javonte,Smart,Javonte Smart,1999-06-03T00:00:00,Louisiana State,USA,Louisiana State/USA,6-4,205,1,,Guard,Inactive,Y,0,,,,,javonte_smart,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203935,Marcus,Smart,Marcus Smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-3,220,9,36,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,marcus_smart,2014.0,2023.0,Y,Y,Y,2014,1,6,N
1630696,Dru,Smith,Dru Smith,1997-12-30T00:00:00,Missouri,USA,Missouri/USA,6-2,203,1,9,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,dru_smith,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
202397,Ish,Smith,Ish Smith,1988-07-05T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,13,14,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,ish_smith,2010.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630188,Jalen,Smith,Jalen Smith,2000-03-16T00:00:00,Maryland,USA,Maryland/USA,6-9,215,3,25,Forward-Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jalen_smith,2020.0,2023.0,Y,Y,Y,2020,1,10,N
1631173,Terquavion,Smith,Terquavion Smith,2002-12-31T00:00:00,North Carolina State,USA,North Carolina State/USA,6-4,160,0,23,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,terquavion_smith,2023.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628372,Dennis,Smith Jr.,Dennis Smith Jr.,1997-11-25T00:00:00,North Carolina State,USA,North Carolina State/USA,6-3,205,6,4,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,dennis_smith_jr,2017.0,2023.0,N,Y,Y,2017,1,9,N
1631095,Jabari,Smith Jr.,Jabari Smith Jr.,2003-05-13T00:00:00,Auburn,USA,Auburn/USA,6-11,220,1,10,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jabari_smith,2022.0,2023.0,N,Y,Y,2022,1,3,N
1641733,Nick,Smith Jr.,Nick Smith Jr.,2004-04-18T00:00:00,Arkansas,USA,Arkansas/USA,6-2,185,0,8,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,nick_smith_jr,2023.0,2023.0,N,Y,Y,2023,1,27,N
1631110,Jeremy,Sochan,Jeremy Sochan,2003-05-20T00:00:00,Baylor,Poland,Baylor/Poland,6-8,230,1,10,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,jeremy_sochan,2022.0,2023.0,N,Y,Y,2022,1,9,N
1630531,Jaden,Springer,Jaden Springer,2002-09-25T00:00:00,Tennessee,USA,Tennessee/USA,6-4,202,2,11,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,jaden_springer,2021.0,2023.0,Y,Y,Y,2021,1,28,N
1630205,Lamar,Stevens,Lamar Stevens,1997-07-09T00:00:00,Penn State,USA,Penn State/USA,6-7,230,3,77,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,lamar_stevens,2020.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1630191,Isaiah,Stewart,Isaiah Stewart,2001-05-22T00:00:00,Washington,USA,Washington/USA,6-8,250,3,28,Forward-Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,isaiah_stewart,2020.0,2023.0,N,Y,Y,2020,1,16,N
1631124,Julian,Strawther,Julian Strawther,2002-04-18T00:00:00,Gonzaga,USA,Gonzaga/USA,6-6,205,0,3,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,julian_strawther,2023.0,2023.0,N,Y,Y,2023,1,29,N
1629622,Max,Strus,Max Strus,1996-03-28T00:00:00,DePaul,USA,DePaul/USA,6-5,215,4,1,Guard-Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,max_strus,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630591,Jalen,Suggs,Jalen Suggs,2001-06-03T00:00:00,Gonzaga,USA,Gonzaga/USA,6-5,205,2,4,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,jalen_suggs,2021.0,2023.0,N,Y,Y,2021,1,5,N
1631306,Cole,Swider,Cole Swider,1999-05-08T00:00:00,Syracuse,USA,Syracuse/USA,6-8,220,1,21,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,cole_swider,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630256,Jae'Sean,Tate,Jae'Sean Tate,1995-10-28T00:00:00,Ohio State,USA,Ohio State/USA,6-4,230,3,8,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jaesean_tate,2020.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1628369,Jayson,Tatum,Jayson Tatum,1998-03-03T00:00:00,Duke,USA,Duke/USA,6-8,210,6,0,Forward-Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jayson_tatum,2017.0,2023.0,N,Y,Y,2017,1,3,N
1630678,Terry,Taylor,Terry Taylor,1999-09-23T00:00:00,Austin Peay,USA,Austin Peay/USA,6-4,230,2,32,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,terry_taylor,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
202066,Garrett,Temple,Garrett Temple,1986-05-08T00:00:00,Louisiana State,USA,Louisiana State/USA,6-5,195,13,14,Guard-Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,garrett_temple,2009.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631207,Dalen,Terry,Dalen Terry,2002-07-12T00:00:00,Arizona,USA,Arizona/USA,6-7,195,1,25,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,dalen_terry,2022.0,2023.0,Y,Y,Y,2022,1,18,N
1628464,Daniel,Theis,Daniel Theis,1992-04-04T00:00:00,Brose Bamberg,Germany,Brose Bamberg/Germany,6-8,245,6,10,Forward-Center,Active,Y,1610612746,Clippers,LAC,clippers,LA,daniel_theis,2017.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1630560,Cam,Thomas,Cam Thomas,2001-10-13T00:00:00,Louisiana State,Japan,Louisiana State/Japan,6-3,210,2,24,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,cam_thomas,2021.0,2023.0,Y,Y,Y,2021,1,27,N
1641708,Amen,Thompson,Amen Thompson,2003-01-30T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-7,200,0,1,Guard-Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,amen_thompson,2023.0,2023.0,Y,Y,Y,2023,1,4,N
1641709,Ausar,Thompson,Ausar Thompson,2003-01-30T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-6,205,0,9,Guard-Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,ausar_thompson,2023.0,2023.0,N,Y,Y,2023,1,5,N
202691,Klay,Thompson,Klay Thompson,1990-02-08T00:00:00,Washington State,USA,Washington State/USA,6-6,220,10,11,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,klay_thompson,2011.0,2023.0,N,Y,Y,2011,1,11,N
202684,Tristan,Thompson,Tristan Thompson,1991-03-13T00:00:00,Texas-Austin,Canada,Texas-Austin/Canada,6-9,254,12,13,Center-Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,tristan_thompson,2011.0,2023.0,N,Y,Y,2011,1,4,N
1630550,JT,Thor,JT Thor,2002-08-26T00:00:00,Auburn,USA,Auburn/USA,6-9,203,2,21,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,jt_thor,2021.0,2023.0,Y,Y,Y,2021,2,37,N
1629680,Matisse,Thybulle,Matisse Thybulle,1997-03-04T00:00:00,Washington,USA,Washington/USA,6-5,201,4,4,Guard-Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,matisse_thybulle,2019.0,2023.0,N,Y,Y,2019,1,20,N
1630214,Xavier,Tillman,Xavier Tillman,1999-01-12T00:00:00,Michigan State,USA,Michigan State/USA,6-7,245,3,2,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,xavier_tillman,2020.0,2023.0,Y,Y,Y,2020,2,35,N
1631210,Jacob,Toppin,Jacob Toppin,2000-05-08T00:00:00,Kentucky,USA,Kentucky/USA,6-8,200,0,00,Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,jacob_toppin,2023.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630167,Obi,Toppin,Obi Toppin,1998-03-04T00:00:00,Dayton,USA,Dayton/USA,6-9,220,3,1,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,obi_toppin,2020.0,2023.0,N,Y,Y,2020,1,8,N
1626157,Karl-Anthony,Towns,Karl-Anthony Towns,1995-11-15T00:00:00,Kentucky,USA,Kentucky/USA,7-0,248,8,32,Center-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,karl-anthony_towns,2015.0,2023.0,N,Y,Y,2015,1,1,N
1629018,Gary,Trent Jr.,Gary Trent Jr.,1999-01-18T00:00:00,Duke,USA,Duke/USA,6-5,204,5,33,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,gary_trent_jr,2018.0,2023.0,Y,Y,Y,2018,2,37,N
1631131,Oscar,Tshiebwe,Oscar Tshiebwe,1999-11-27T00:00:00,Kentucky,DRC,Kentucky/DRC,6-8,255,0,44,Forward-Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,oscar_tshiebwe,2023.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
200782,P.J.,Tucker,P.J. Tucker,1985-05-05T00:00:00,Texas,USA,Texas/USA,6-5,245,12,17,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,pj_tucker,2006.0,2023.0,Y,Y,Y,2006,2,35,N
1626167,Myles,Turner,Myles Turner,1996-03-24T00:00:00,Texas,USA,Texas/USA,6-11,250,8,33,Center-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,myles_turner,2015.0,2023.0,N,Y,Y,2015,1,11,N
1641816,Hunter,Tyson,Hunter Tyson,2000-06-13T00:00:00,Clemson,USA,Clemson/USA,6-8,215,0,4,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,hunter_tyson,2023.0,2023.0,Y,Y,Y,2023,2,37,N
1630649,Stanley,Umude,Stanley Umude,1999-04-12T00:00:00,Arkansas,USA,Arkansas/USA,6-6,210,1,17,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,stanley_umude,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
202685,Jonas,Valanciunas,Jonas Valanciunas,1992-05-06T00:00:00,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,6-11,265,11,17,Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jonas_valanciunas,2012.0,2023.0,N,Y,Y,2011,1,5,N
1627832,Fred,VanVleet,Fred VanVleet,1994-02-25T00:00:00,Wichita State,USA,Wichita State/USA,6-0,197,7,5,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,fred_vanvleet,2016.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629020,Jarred,Vanderbilt,Jarred Vanderbilt,1999-04-03T00:00:00,Kentucky,USA,Kentucky/USA,6-8,214,5,2,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,jarred_vanderbilt,2018.0,2023.0,Y,Y,Y,2018,2,41,N
1630170,Devin,Vassell,Devin Vassell,2000-08-23T00:00:00,Florida State,USA,Florida State/USA,6-5,200,3,24,Guard-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,devin_vassell,2020.0,2023.0,N,Y,Y,2020,1,11,N
1628426,Sasha,Vezenkov,Sasha Vezenkov,1995-08-06T00:00:00,"Barcelona, Spain",Bulgaria,"Barcelona, Spain/Bulgaria",6-8,225,0,7,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,sasha_vezenkov,2023.0,2023.0,N,Y,Y,2017,2,57,N
1629216,Gabe,Vincent,Gabe Vincent,1996-06-14T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-2,200,4,7,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,gabe_vincent,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
202696,Nikola,Vucevic,Nikola Vucevic,1990-10-24T00:00:00,Southern California,Montenegro,Southern California/Montenegro,6-10,260,12,9,Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,nikola_vucevic,2011.0,2023.0,N,Y,Y,2011,1,16,N
1629731,Dean,Wade,Dean Wade,1996-11-20T00:00:00,Kansas State,USA,Kansas State/USA,6-9,228,4,32,Forward-Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dean_wade,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630532,Franz,Wagner,Franz Wagner,2001-08-27T00:00:00,Michigan,Germany,Michigan/Germany,6-10,220,2,22,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,franz_wagner,2021.0,2023.0,N,Y,Y,2021,1,8,N
1629021,Moritz,Wagner,Moritz Wagner,1997-04-26T00:00:00,Michigan,Germany,Michigan/Germany,6-11,245,5,21,Forward-Center,Active,Y,1610612753,Magic,ORL,magic,Orlando,moritz_wagner,2018.0,2023.0,Y,Y,Y,2018,1,25,N
1630688,Ish,Wainright,Ish Wainright,1994-09-12T00:00:00,Baylor,USA,Baylor/USA,6-5,250,2,,Forward,Inactive,Y,0,,,,,ish_wainright,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631133,Jabari,Walker,Jabari Walker,2002-07-30T00:00:00,Colorado,USA,Colorado/USA,6-7,227,1,34,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jabari_walker,2022.0,2023.0,N,Y,Y,2022,2,57,N
1641716,Jarace,Walker,Jarace Walker,2003-09-04T00:00:00,Houston,USA,Houston/USA,6-7,235,0,5,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jarace_walker,2023.0,2023.0,Y,Y,Y,2023,1,8,N
1629022,Lonnie,Walker IV,Lonnie Walker IV,1998-12-14T00:00:00,Miami,USA,Miami/USA,6-4,204,5,8,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,lonnie_walker,2018.0,2023.0,Y,Y,Y,2018,1,18,N
1641717,Cason,Wallace,Cason Wallace,2003-11-07T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195,0,22,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,cason_wallace,2023.0,2023.0,N,Y,Y,2023,1,10,N
1641775,Jordan,Walsh,Jordan Walsh,2004-03-03T00:00:00,Arkansas,USA,Arkansas/USA,6-6,205,0,27,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jordan_walsh,2023.0,2023.0,Y,Y,Y,2023,2,38,N
1629023,P.J.,Washington,P.J. Washington,1998-08-23T00:00:00,Kentucky,USA,Kentucky/USA,6-7,230,4,25,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,pj_washington,2019.0,2023.0,N,Y,Y,2019,1,12,N
1630613,Duane,Washington Jr.,Duane Washington Jr.,2000-03-24T00:00:00,Ohio State,Germany,Ohio State/Germany,6-2,197,2,4,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,duane_washington_jr,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631102,TyTy,Washington Jr.,TyTy Washington Jr.,2001-11-15T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195,1,23,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,tyty_washington,2022.0,2023.0,Y,Y,Y,2022,1,29,N
1629139,Yuta,Watanabe,Yuta Watanabe,1994-10-13T00:00:00,George Washington,Japan,George Washington/Japan,6-9,215,5,18,Guard-Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,yuta_watanabe,2018.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630322,Lindy,Waters III,Lindy Waters III,1997-07-28T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-6,210,2,12,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,lindy_waters_iii,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630570,Trendon,Watford,Trendon Watford,2000-11-09T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,237,2,9,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,trendon_watford,2021.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1631212,Peyton,Watson,Peyton Watson,2002-09-11T00:00:00,UCLA,USA,UCLA/USA,6-7,200,1,8,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,peyton_watson,2022.0,2023.0,Y,Y,Y,2022,1,30,N
