,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
329,1630541,Moses,Moody,Moses Moody,"Moody, Moses",M. Moody,moses-moody,2002-05-31T00:00:00,Arkansas,USA,Arkansas/USA,6-5,211,2,4,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,moses_moody,2021.0,2023.0,Y,Y,Y,2021,1,14,N
330,1631111,Wendell,Moore Jr.,Wendell Moore Jr.,"Moore Jr., Wendell",W. Moore Jr.,wendell-moore-jr,2001-09-18T00:00:00,Duke,USA,Duke/USA,6-5,215,1,7,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,wendell_moore,2022.0,2023.0,Y,Y,Y,2022,1,26,N
331,1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,6-2,174,4,12,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019.0,2023.0,N,Y,Y,2019,1,2,N
332,202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,markieff-morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-9,245,12,88,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,markieff_morris,2011.0,2023.0,N,Y,Y,2011,1,13,N
333,1628420,Monte,Morris,Monte Morris,"Morris, Monte",M. Morris,monte-morris,1995-06-27T00:00:00,Iowa State,USA,Iowa State/USA,6-2,183,6,5,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,monte_morris,2017.0,2023.0,Y,Y,Y,2017,2,51,N
334,202694,Marcus,Morris Sr.,Marcus Morris Sr.,"Morris Sr., Marcus",M. Morris Sr.,marcus-morris-sr,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-8,218,12,5,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,marcus_morris,2011.0,2023.0,Y,Y,Y,2011,1,14,N
335,1630530,Trey,Murphy III,Trey Murphy III,"Murphy III, Trey",T. Murphy III,trey-murphy-iii,2000-06-18T00:00:00,Virginia,USA,Virginia/USA,6-8,206,2,25,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,trey_murphy_iii,2021.0,2023.0,Y,Y,Y,2021,1,17,N
336,1627749,Dejounte,Murray,Dejounte Murray,"Murray, Dejounte",D. Murray,dejounte-murray,1996-09-19T00:00:00,Washington,USA,Washington/USA,6-5,180,6,5,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,dejounte_murray,2016.0,2023.0,Y,Y,Y,2016,1,29,N
337,1627750,Jamal,Murray,Jamal Murray,"Murray, Jamal",J. Murray,jamal-murray,1997-02-23T00:00:00,Kentucky,Canada,Kentucky/Canada,6-4,215,6,27,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,jamal_murray,2016.0,2023.0,N,Y,Y,2016,1,7,N
338,1631099,Keegan,Murray,Keegan Murray,"Murray, Keegan",K. Murray,keegan-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,225,1,13,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,keegan_murray,2022.0,2023.0,N,Y,Y,2022,1,4,N
339,1631200,Kris,Murray,Kris Murray,"Murray, Kris",K. Murray,kris-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,210,0,8,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,kris_murray,2023.0,2023.0,Y,Y,Y,2023,1,23,N
340,203488,Mike,Muscala,Mike Muscala,"Muscala, Mike",M. Muscala,mike-muscala,1991-07-01T00:00:00,Bucknell,USA,Bucknell/USA,6-10,240,10,41,Forward-Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,mike_muscala,2013.0,2023.0,Y,Y,Y,2013,2,44,N
341,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,"Mykhailiuk, Svi",S. Mykhailiuk,svi-mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205,5,50,Guard-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,sviatoslav_mykhailiuk,2018.0,2023.0,Y,Y,Y,2018,2,47,N
342,1626204,Larry,Nance Jr.,Larry Nance Jr.,"Nance Jr., Larry",L. Nance Jr.,larry-nance-jr,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,6-8,245,8,22,Forward-Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,larry_nance_jr,2015.0,2023.0,N,Y,Y,2015,1,27,N
343,1629614,Andrew,Nembhard,Andrew Nembhard,"Nembhard, Andrew",A. Nembhard,andrew-nembhard,2000-01-16T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-4,191,1,2,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,andrew_nembhard,2022.0,2023.0,N,Y,Y,2022,2,31,N
344,1630174,Aaron,Nesmith,Aaron Nesmith,"Nesmith, Aaron",A. Nesmith,aaron-nesmith,1999-10-16T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-6,215,3,23,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,aaron_nesmith,2020.0,2023.0,Y,Y,Y,2020,1,14,N
345,1627777,Georges,Niang,Georges Niang,"Niang, Georges",G. Niang,georges-niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-7,230,7,20,Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,georges_niang,2016.0,2023.0,Y,Y,Y,2016,2,50,N
346,1630227,Daishen,Nix,Daishen Nix,"Nix, Daishen",D. Nix,daishen-nix,2002-02-13T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-3,226,2,12,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,daishen_nix,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
347,1630192,Zeke,Nnaji,Zeke Nnaji,"Nnaji, Zeke",Z. Nnaji,zeke-nnaji,2001-01-09T00:00:00,Arizona,USA,Arizona/USA,6-9,240,3,22,Forward-Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,zeke_nnaji,2020.0,2023.0,N,Y,Y,2020,1,22,N
348,1641936,Miles,Norris,Miles Norris,"Norris, Miles",M. Norris,miles-norris,2000-04-15T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,,,0,,,Inactive,Y,0,,,,,miles_norris,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
349,1641806,Markquis,Nowell,Markquis Nowell,"Nowell, Markquis",M. Nowell,markquis-nowell,1999-12-25T00:00:00,Kansas State,USA,Kansas State/USA,5-7,160,0,24,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,markquis_nowell,2023.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
350,1628373,Frank,Ntilikina,Frank Ntilikina,"Ntilikina, Frank",F. Ntilikina,frank-ntilikina,1998-07-28T00:00:00,Strasbourg IG,France,Strasbourg IG/France,6-4,200,6,44,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,frank_ntilikina,2017.0,2023.0,N,Y,Y,2017,1,8,N
351,203994,Jusuf,Nurkic,Jusuf Nurkic,"Nurkic, Jusuf",J. Nurkic,jusuf-nurkic,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,7-0,290,9,20,Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,jusuf_nurkic,2014.0,2023.0,N,Y,Y,2014,1,16,N
352,1629670,Jordan,Nwora,Jordan Nwora,"Nwora, Jordan",J. Nwora,jordan-nwora,1998-09-09T00:00:00,Louisville,USA,Louisville/USA,6-8,225,3,13,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jordan_nwora,2020.0,2023.0,Y,Y,Y,2020,2,45,N
353,1626220,Royce,O'Neale,Royce O'Neale,"O'Neale, Royce",R. O'Neale,royce-oneale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-6,226,6,00,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,royce_o'neale,2017.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
354,1629643,Chuma,Okeke,Chuma Okeke,"Okeke, Chuma",C. Okeke,chuma-okeke,1998-08-18T00:00:00,Auburn,USA,Auburn/USA,6-7,229,3,3,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,chuma_okeke,2020.0,2023.0,Y,Y,Y,2019,1,16,N
355,1629006,Josh,Okogie,Josh Okogie,"Okogie, Josh",J. Okogie,josh-okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213,5,2,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,josh_okogie,2018.0,2023.0,N,Y,Y,2018,1,20,N
356,1630168,Onyeka,Okongwu,Onyeka Okongwu,"Okongwu, Onyeka",O. Okongwu,onyeka-okongwu,2000-12-11T00:00:00,Southern California,USA,Southern California/USA,6-10,240,3,17,Forward-Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,onyeka_okongwu,2020.0,2023.0,Y,Y,Y,2020,1,6,N
357,1630171,Isaac,Okoro,Isaac Okoro,"Okoro, Isaac",I. Okoro,isaac-okoro,2001-01-26T00:00:00,Auburn,USA,Auburn/USA,6-5,225,3,35,Forward-Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,isaac_okoro,2020.0,2023.0,N,Y,Y,2020,1,5,N
358,203506,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,victor-oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,6-3,213,10,3,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,victor_oladipo,2013.0,2023.0,N,Y,Y,2013,1,2,N
359,203482,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,kelly-olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240,10,41,Forward-Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,kelly_olynyk,2013.0,2023.0,N,Y,Y,2013,1,13,N
360,1630647,Eugene,Omoruyi,Eugene Omoruyi,"Omoruyi, Eugene",E. Omoruyi,eugene-omoruyi,1997-02-14T00:00:00,Oregon,Nigeria,Oregon/Nigeria,6-6,235,2,97,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,eugene_omoruyi,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
361,1626224,Cedi,Osman,Cedi Osman,"Osman, Cedi",C. Osman,cedi-osman,1995-04-08T00:00:00,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-7,230,6,16,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,cedi_osman,2017.0,2023.0,Y,Y,Y,2015,2,31,N
362,1626162,Kelly,Oubre Jr.,Kelly Oubre Jr.,"Oubre Jr., Kelly",K. Oubre Jr.,kelly-oubre-jr,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-7,203,8,9,Forward-Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kelly_oubre_jr,2015.0,2023.0,N,Y,Y,2015,1,15,N
363,101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,chris-paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,18,3,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,chris_paul,2005.0,2023.0,N,Y,Y,2005,1,4,Y
364,1626166,Cameron,Payne,Cameron Payne,"Payne, Cameron",C. Payne,cameron-payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,6-3,183,8,15,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,cameron_payne,2015.0,2023.0,Y,Y,Y,2015,1,14,N
365,1627780,Gary,Payton II,Gary Payton II,"Payton II, Gary",G. Payton II,gary-payton-ii,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,6-2,195,7,0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gary_payton_ii,2016.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
366,1630196,Filip,Petrusev,Filip Petrusev,"Petrusev, Filip",F. Petrusev,filip-petrusev,2000-04-15T00:00:00,Gonzaga,Serbia,Gonzaga/Serbia,6-11,225,0,,Center,Inactive,Y,0,,,,,filip_petrusev,2023.0,2023.0,Y,Y,Y,2021,2,50,N
367,1641763,Julian,Phillips,Julian Phillips,"Phillips, Julian",J. Phillips,julian-phillips,2003-11-05T00:00:00,Tennessee,USA,Tennessee/USA,6-8,198,0,15,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,julian_phillips,2023.0,2023.0,Y,Y,Y,2023,2,35,N
368,1629618,Jalen,Pickett,Jalen Pickett,"Pickett, Jalen",J. Pickett,jalen-pickett,1999-10-22T00:00:00,Penn State,USA,Penn State/USA,6-2,202,0,24,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,jalen_pickett,2023.0,2023.0,Y,Y,Y,2023,2,32,N
369,203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,mason-plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,6-10,254,10,44,Forward-Center,Active,Y,1610612746,Clippers,LAC,clippers,LA,mason_plumlee,2013.0,2023.0,Y,Y,Y,2013,1,22,N
370,1641764,Brandin,Podziemski,Brandin Podziemski,"Podziemski, Brandin",B. Podziemski,brandin-podziemski,2003-02-25T00:00:00,Santa Clara,USA,Santa Clara/USA,6-4,205,0,2,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,brandon_podziemski,2023.0,2023.0,Y,Y,Y,2023,1,19,N
371,1627751,Jakob,Poeltl,Jakob Poeltl,"Poeltl, Jakob",J. Poeltl,jakob-poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-0,260,7,19,Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jakob_poeltl,2016.0,2023.0,Y,Y,Y,2016,1,9,N
372,1630197,Aleksej,Pokusevski,Aleksej Pokusevski,"Pokusevski, Aleksej",A. Pokusevski,aleksej-pokusevski,2001-12-26T00:00:00,Olympiacos,Serbia,Olympiacos/Serbia,7-0,210,3,17,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,aleksej_pokusevski,2020.0,2023.0,Y,Y,Y,2020,1,17,N
373,1629673,Jordan,Poole,Jordan Poole,"Poole, Jordan",J. Poole,jordan-poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194,4,13,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,jordan_poole,2019.0,2023.0,Y,Y,Y,2019,1,28,N
374,1641854,Craig,Porter Jr.,Craig Porter Jr.,"Porter Jr., Craig",C. Porter Jr.,craig-porter-jr,2000-02-26T00:00:00,Wichita State,USA,Wichita State/USA,6-1,180,0,9,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,craig_porter,2023.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
375,1629008,Michael,Porter Jr.,Michael Porter Jr.,"Porter Jr., Michael",M. Porter Jr.,michael-porter-jr,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,6-10,218,4,1,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,michael_porter_jr,2018.0,2023.0,N,Y,Y,2018,1,14,N
376,203490,Otto,Porter Jr.,Otto Porter Jr.,"Porter Jr., Otto",O. Porter Jr.,otto-porter-jr,1993-06-03T00:00:00,Georgetown,USA,Georgetown/USA,6-8,230,10,32,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,otto_porter_jr,2013.0,2023.0,N,Y,Y,2013,1,3,N
377,1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,bobby-portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-10,250,8,9,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,bobby_portis,2015.0,2023.0,Y,Y,Y,2015,1,22,N
378,204001,Kristaps,Porzingis,Kristaps Porzingis,"Porzingis, Kristaps",K. Porzingis,kristaps-porzingis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-2,240,7,8,Forward-Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,kristaps_porzingis,2015.0,2023.0,N,Y,Y,2015,1,4,N
379,1630695,Micah,Potter,Micah Potter,"Potter, Micah",M. Potter,micah-potter,1998-04-06T00:00:00,Wisconsin,USA,Wisconsin/USA,6-9,248,2,25,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,micah_potter,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
380,203939,Dwight,Powell,Dwight Powell,"Powell, Dwight",D. Powell,dwight-powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240,9,7,Forward-Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014.0,2023.0,Y,Y,Y,2014,2,45,N
381,1626181,Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,norman-powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-4,215,8,24,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,norman_powell,2015.0,2023.0,Y,Y,Y,2015,2,46,N
382,1630563,Joshua,Primo,Joshua Primo,"Primo, Joshua",J. Primo,joshua-primo,2002-12-24T00:00:00,Alabama,Canada,Alabama/Canada,6-4,189,2,12,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,joshua_primo,2021.0,2023.0,Y,Y,Y,2021,1,12,N
383,1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-6,218,7,12,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,taurean_prince,2016.0,2023.0,Y,Y,Y,2016,1,12,N
384,1630202,Payton,Pritchard,Payton Pritchard,"Pritchard, Payton",P. Pritchard,payton-pritchard,1998-01-28T00:00:00,Oregon,USA,Oregon/USA,6-1,195,3,11,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,payton_pritchard,2020.0,2023.0,N,Y,Y,2020,1,26,N
385,1641765,Olivier-Maxence,Prosper,Olivier-Maxence Prosper,"Prosper, Olivier-Maxence",O. Prosper,olivier-maxence-prosper,2002-07-03T00:00:00,Marquette,Canada,Marquette/Canada,6-7,230,0,18,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,olivier-maxence_prosper,2023.0,2023.0,Y,Y,Y,2023,1,24,N
386,1630243,Trevelin,Queen,Trevelin Queen,"Queen, Trevelin",T. Queen,trevelin-queen,1997-02-25T00:00:00,New Mexico State,USA,New Mexico State/USA,6-5,190,2,12,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,trevelin_queen,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
387,1629674,Neemias,Queta,Neemias Queta,"Queta, Neemias",N. Queta,neemias-queta,1999-07-13T00:00:00,Utah State,Portugal,Utah State/Portugal,7-0,248,2,88,Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,neemias_queta,2021.0,2023.0,Y,Y,Y,2021,2,39,N
388,1630193,Immanuel,Quickley,Immanuel Quickley,"Quickley, Immanuel",I. Quickley,immanuel-quickley,1999-06-17T00:00:00,Kentucky,USA,Kentucky/USA,6-2,190,3,5,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,immanuel_quickley,2020.0,2023.0,N,Y,Y,2020,1,25,N
389,1631311,Lester,Quinones,Lester Quinones,"Quinones, Lester",L. Quinones,lester-quinones,2000-11-16T00:00:00,Memphis,USA,Memphis/USA,6-4,208,1,25,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,lester_quinones,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
390,203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-8,250,9,30,Forward-Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,julius_randle,2014.0,2023.0,N,Y,Y,2014,1,7,N
391,1641871,Duop,Reath,Duop Reath,"Reath, Duop",D. Reath,duop-reath,1996-06-26T00:00:00,Louisiana State,South Sudan,Louisiana State/South Sudan,6-9,245,0,26,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,duop_reath,2023.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
392,1630559,Austin,Reaves,Austin Reaves,"Reaves, Austin",A. Reaves,austin-reaves,1998-05-29T00:00:00,Oklahoma,USA,Oklahoma/USA,6-5,197,2,15,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,austin_reaves,2021.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
393,1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-7,217,4,5,Forward-Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,cameron_reddish,2019.0,2023.0,N,Y,Y,2019,1,10,N
394,1630194,Paul,Reed,Paul Reed,"Reed, Paul",P. Reed,paul-reed,1999-06-14T00:00:00,DePaul,USA,DePaul/USA,6-9,210,3,44,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,paul_reed,2020.0,2023.0,Y,Y,Y,2020,2,58,N
395,1629675,Naz,Reid,Naz Reid,"Reid, Naz",N. Reid,naz-reid,1999-08-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,264,4,11,Center-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,naz_reid,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
396,1631197,Jared,Rhoden,Jared Rhoden,"Rhoden, Jared",J. Rhoden,jared-rhoden,1999-08-27T00:00:00,Seton Hall,USA,Seton Hall/USA,6-5,210,1,8,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,jared_rhoden,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
397,1641811,Sir'Jabari,Rice,Sir'Jabari Rice,"Rice, Sir'Jabari",S. Rice,sirjabari-rice,1998-12-28T00:00:00,Texas,USA,Texas/USA,,,0,,,Inactive,Y,0,,,,,sirjabari_rice,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
398,1630208,Nick,Richards,Nick Richards,"Richards, Nick",N. Richards,nick-richards,1997-11-29T00:00:00,Kentucky,Jamaica,Kentucky/Jamaica,7-0,245,3,4,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,nick_richards,2020.0,2023.0,Y,Y,Y,2020,2,42,N
399,1626196,Josh,Richardson,Josh Richardson,"Richardson, Josh",J. Richardson,josh-richardson,1993-09-15T00:00:00,Tennessee,USA,Tennessee/USA,6-5,200,8,0,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,josh_richardson,2015.0,2023.0,Y,Y,Y,2015,2,40,N
400,1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,5,55,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
401,1629010,Jerome,Robinson,Jerome Robinson,"Robinson, Jerome",J. Robinson,jerome-robinson,1997-02-22T00:00:00,Boston College,USA,Boston College/USA,6-5,190,3,18,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,jerome_robinson,2018.0,2023.0,Y,Y,Y,2018,1,13,N
402,1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240,5,23,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018.0,2023.0,N,Y,Y,2018,2,36,N
403,1631115,Orlando,Robinson,Orlando Robinson,"Robinson, Orlando",O. Robinson,orlando-robinson,2000-07-10T00:00:00,Fresno State,USA,Fresno State/USA,6-10,235,1,25,Center,Active,Y,1610612748,Heat,MIA,heat,Miami,orlando_robinson,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
404,1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,"Robinson-Earl, Jeremiah",J. Robinson-Earl,jeremiah-robinson-earl,2000-11-03T00:00:00,Villanova,USA,Villanova/USA,6-8,240,2,50,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jeremiah_robinson-earl,2021.0,2023.0,Y,Y,Y,2021,2,32,N
405,1631223,David,Roddy,David Roddy,"Roddy, David",D. Roddy,david-roddy,2001-03-27T00:00:00,Colorado State,USA,Colorado State/USA,6-4,255,1,21,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,david_roddy,2022.0,2023.0,Y,Y,Y,2022,1,23,N
406,1631157,Ryan,Rollins,Ryan Rollins,"Rollins, Ryan",R. Rollins,ryan-rollins,2002-07-03T00:00:00,Toledo,USA,Toledo/USA,6-3,180,1,,Guard,Inactive,Y,0,,,,,ryan_rollins,2022.0,2023.0,Y,Y,Y,2022,2,44,N
407,201565,Derrick,Rose,Derrick Rose,"Rose, Derrick",D. Rose,derrick-rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-3,200,14,23,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,derrick_rose,2008.0,2023.0,N,Y,Y,2008,1,1,N
408,1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190,8,2,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,terry_rozier,2015.0,2023.0,Y,Y,Y,2015,1,16,N
409,201937,Ricky,Rubio,Ricky Rubio,"Rubio, Ricky",R. Rubio,ricky-rubio,1990-10-21T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,6-2,190,13,13,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,ricky_rubio,2011.0,2022.0,N,Y,Y,2009,1,5,N
410,1641712,Rayan,Rupert,Rayan Rupert,"Rupert, Rayan",R. Rupert,rayan-rupert,2004-05-31T00:00:00,New Zealand Breakers,France,New Zealand Breakers/France,6-6,185,0,72,Guard-Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,rayan_rupert,2023.0,2023.0,Y,Y,Y,2023,2,43,N
411,1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,dangelo-russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,6-3,193,8,1,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,d'angelo_russell,2015.0,2023.0,N,Y,Y,2015,1,2,N
